position,doc,lang,form,lemma,anchor
6936,let010,,evening,,let010:0.2.0.1.7
6937,let010,,in,,let010:0.2.0.1.7
6938,let010,,the,,let010:0.2.0.1.7
6939,let010,,Poten,,let010:0.2.0.1.7
6940,let010,,and,,let010:0.2.0.1.7
6941,let010,,also,,let010:0.2.0.1.7
6942,let010,,look,,let010:0.2.0.1.7
6943,let010,,in,,let010:0.2.0.1.7
6944,let010,,on,,let010:0.2.0.1.7
6945,let010,,you,,let010:0.2.0.1.7
6946,let010,,This,,let010:0.2.0.1.8
6947,let010,,branch,,let010:0.2.0.1.8
6948,let010,,is,,let010:0.2.0.1.8
6949,let010,,just,,let010:0.2.0.1.8
6950,let010,,a,,let010:0.2.0.1.8
6951,let010,,stockroom,,let010:0.2.0.1.8
6952,let010,,and,,let010:0.2.0.1.8
6953,let010,,is,,let010:0.2.0.1.8
6954,let010,,therefore,,let010:0.2.0.1.8
6955,let010,,completely,,let010:0.2.0.1.8
6956,let010,,different,,let010:0.2.0.1.8
6957,let010,,from,,let010:0.2.0.1.8
6958,let010,,working,,let010:0.2.0.1.8
6959,let010,,in,,let010:0.2.0.1.8
6960,let010,,The,,let010:0.2.0.1.8
6961,let010,,Hague,,let010:0.2.0.1.8
6962,let010,,though,,let010:0.2.0.1.8
6963,let010,,I’m,,let010:0.2.0.1.8
6964,let010,,sure,,let010:0.2.0.1.8
6965,let010,,I’ll,,let010:0.2.0.1.8
6966,let010,,get,,let010:0.2.0.1.8
6967,let010,,used,,let010:0.2.0.1.8
6968,let010,,to,,let010:0.2.0.1.8
6969,let010,,it,,let010:0.2.0.1.8
6970,let010,,I’m,,let010:0.2.0.1.9
6971,let010,,already,,let010:0.2.0.1.9
6972,let010,,finished,,let010:0.2.0.1.9
6973,let010,,with,,let010:0.2.0.1.9
6974,let010,,my,,let010:0.2.0.1.9
6975,let010,,work,,let010:0.2.0.1.9
6976,let010,,at,,let010:0.2.0.1.9
6977,let010,,o’clock,,let010:0.2.0.1.9
6978,let010,,so,,let010:0.2.0.1.9
6979,let010,,I,,let010:0.2.0.1.9
6980,let010,,still,,let010:0.2.0.1.9
6981,let010,,have,,let010:0.2.0.1.9
6982,let010,,a,,let010:0.2.0.1.9
6983,let010,,fair,,let010:0.2.0.1.9
6984,let010,,amount,,let010:0.2.0.1.9
6985,let010,,of,,let010:0.2.0.1.9
6986,let010,,time,,let010:0.2.0.1.9
6987,let010,,for,,let010:0.2.0.1.9
6988,let010,,myself,,let010:0.2.0.1.9
6989,let010,,which,,let010:0.2.0.1.9
6990,let010,,I,,let010:0.2.0.1.9
6991,let010,,spend,,let010:0.2.0.1.9
6992,let010,,very,,let010:0.2.0.1.9
6993,let010,,pleasantly,,let010:0.2.0.1.9
6994,let010,,walking,,let010:0.2.0.1.9
6995,let010,,reading,,let010:0.2.0.1.9
6996,let010,,and,,let010:0.2.0.1.9
6997,let010,,writing,,let010:0.2.0.1.9
6998,let010,,letters,,let010:0.2.0.1.9
6999,let010,,The,,let010:0.2.0.1.10
7000,let010,,neighbourhood,,let010:0.2.0.1.10
7001,let010,,where,,let010:0.2.0.1.10
7002,let010,,I,,let010:0.2.0.1.10
7003,let010,,live,,let010:0.2.0.1.10
7004,let010,,is,,let010:0.2.0.1.10
7005,let010,,very,,let010:0.2.0.1.10
7006,let010,,pretty,,let010:0.2.0.1.10
7007,let010,,and,,let010:0.2.0.1.10
7008,let010,,so,,let010:0.2.0.1.10
7009,let010,,peaceful,,let010:0.2.0.1.10
7010,let010,,and,,let010:0.2.0.1.10
7011,let010,,convivial,,let010:0.2.0.1.10
7012,let010,,that,,let010:0.2.0.1.10
7013,let010,,one,,let010:0.2.0.1.10
7014,let010,,almost,,let010:0.2.0.1.10
7015,let010,,forgets,,let010:0.2.0.1.10
7016,let010,,one,,let010:0.2.0.1.10
7017,let010,,is,,let010:0.2.0.1.10
7018,let010,,in,,let010:0.2.0.1.10
7019,let010,,London,,let010:0.2.0.1.10
7020,let010,,In,,let010:0.2.0.1.11
7021,let010,,front,,let010:0.2.0.1.11
7022,let010,,of,,let010:0.2.0.1.11
7023,let010,,every,,let010:0.2.0.1.11
7024,let010,,house,,let010:0.2.0.1.11
7025,let010,,is,,let010:0.2.0.1.11
7026,let010,,a,,let010:0.2.0.1.11
7027,let010,,small,,let010:0.2.0.1.11
7028,let010,,garden,,let010:0.2.0.1.11
7029,let010,,with,,let010:0.2.0.1.11
7030,let010,,flowers,,let010:0.2.0.1.11
7031,let010,,or,,let010:0.2.0.1.11
7032,let010,,a,,let010:0.2.0.1.11
7033,let010,,couple,,let010:0.2.0.1.11
7034,let010,,of,,let010:0.2.0.1.11
7035,let010,,trees,,let010:0.2.0.1.11
7036,let010,,and,,let010:0.2.0.1.11
7037,let010,,many,,let010:0.2.0.1.11
7038,let010,,houses,,let010:0.2.0.1.11
7039,let010,,are,,let010:0.2.0.1.11
7040,let010,,built,,let010:0.2.0.1.11
7041,let010,,very,,let010:0.2.0.1.11
7042,let010,,tastefully,,let010:0.2.0.1.11
7043,let010,,in,,let010:0.2.0.1.11
7044,let010,,a,,let010:0.2.0.1.11
7045,let010,,sort,,let010:0.2.0.1.11
7046,let010,,of,,let010:0.2.0.1.11
7047,let010,,Gothic,,let010:0.2.0.1.11
7048,let010,,style,,let010:0.2.0.1.11
7049,let010,,Still,,let010:0.2.0.1.12
7050,let010,,I,,let010:0.2.0.1.12
7051,let010,,have,,let010:0.2.0.1.12
7052,let010,,to,,let010:0.2.0.1.12
7053,let010,,walk,,let010:0.2.0.1.12
7054,let010,,for,,let010:0.2.0.1.12
7055,let010,,more,,let010:0.2.0.1.12
7056,let010,,than,,let010:0.2.0.1.12
7057,let010,,half,,let010:0.2.0.1.12
7058,let010,,an,,let010:0.2.0.1.12
7059,let010,,hour,,let010:0.2.0.1.12
7060,let010,,to,,let010:0.2.0.1.12
7061,let010,,reach,,let010:0.2.0.1.12
7062,let010,,the,,let010:0.2.0.1.12
7063,let010,,countryside,,let010:0.2.0.1.12
7064,let010,,We,,let010:0.2.0.1.13
7065,let010,,have,,let010:0.2.0.1.13
7066,let010,,a,,let010:0.2.0.1.13
7067,let010,,piano,,let010:0.2.0.1.13
7068,let010,,in,,let010:0.2.0.1.13
7069,let010,,the,,let010:0.2.0.1.13
7070,let010,,drawing,,let010:0.2.0.1.13
7071,let010,,room,,let010:0.2.0.1.13
7072,let010,,and,,let010:0.2.0.1.13
7073,let010,,there,,let010:0.2.0.1.13
7074,let010,,are,,let010:0.2.0.1.13
7075,let010,,also,,let010:0.2.0.1.13
7076,let010,,three,,let010:0.2.0.1.13
7077,let010,,Germans,,let010:0.2.0.1.13
7078,let010,,living,,let010:0.2.0.1.13
7079,let010,,here,,let010:0.2.0.1.13
7080,let010,,who,,let010:0.2.0.1.13
7081,let010,,really,,let010:0.2.0.1.13
7082,let010,,love,,let010:0.2.0.1.13
7083,let010,,music,,let010:0.2.0.1.13
7084,let010,,which,,let010:0.2.0.1.13
7085,let010,,is,,let010:0.2.0.1.13
7086,let010,,most,,let010:0.2.0.1.13
7087,let010,,agreeable,,let010:0.2.0.1.13
7088,let010,,One,,let010:0.2.0.1.14
7089,let010,,of,,let010:0.2.0.1.14
7090,let010,,the,,let010:0.2.0.1.14
7091,let010,,nicest,,let010:0.2.0.1.14
7092,let010,,things,,let010:0.2.0.1.14
7093,let010,,I’ve,,let010:0.2.0.1.14
7094,let010,,seen,,let010:0.2.0.1.14
7095,let010,,here,,let010:0.2.0.1.14
7096,let010,,is,,let010:0.2.0.1.14
7097,let010,,Rotten,,let010:0.2.0.1.14
7098,let010,,Row,,let010:0.2.0.1.14
7099,let010,,in,,let010:0.2.0.1.14
7100,let010,,Hyde,,let010:0.2.0.1.14
7101,let010,,Park,,let010:0.2.0.1.14
7102,let010,,which,,let010:0.2.0.1.14
7103,let010,,is,,let010:0.2.0.1.14
7104,let010,,a,,let010:0.2.0.1.14
7105,let010,,long,,let010:0.2.0.1.14
7106,let010,,broad,,let010:0.2.0.1.14
7107,let010,,avenue,,let010:0.2.0.1.14
7108,let010,,where,,let010:0.2.0.1.14
7109,let010,,hundreds,,let010:0.2.0.1.14
7110,let010,,of,,let010:0.2.0.1.14
7111,let010,,ladies,,let010:0.2.0.1.14
7112,let010,,and,,let010:0.2.0.1.14
7113,let010,,gentlemen,,let010:0.2.0.1.14
7114,let010,,go,,let010:0.2.0.1.14
7115,let010,,riding,,let010:0.2.0.1.14
7116,let010,,In,,let010:0.2.0.1.15
7117,let010,,every,,let010:0.2.0.1.15
7118,let010,,part,,let010:0.2.0.1.15
7119,let010,,of,,let010:0.2.0.1.15
7120,let010,,the,,let010:0.2.0.1.15
7121,let010,,city,,let010:0.2.0.1.15
7122,let010,,there,,let010:0.2.0.1.15
7123,let010,,are,,let010:0.2.0.1.15
7124,let010,,splendid,,let010:0.2.0.1.15
7125,let010,,parks,,let010:0.2.0.1.15
7126,let010,,with,,let010:0.2.0.1.15
7127,let010,,a,,let010:0.2.0.1.15
7128,let010,,wealth,,let010:0.2.0.1.15
7129,let010,,of,,let010:0.2.0.1.15
7130,let010,,flowers,,let010:0.2.0.1.15
7131,let010,,such,,let010:0.2.0.1.15
7132,let010,,as,,let010:0.2.0.1.15
7133,let010,,I’ve,,let010:0.2.0.1.15
7134,let010,,seen,,let010:0.2.0.1.15
7135,let010,,nowhere,,let010:0.2.0.1.15
7136,let010,,else,,let010:0.2.0.1.15
7137,let010,,I,,let010:0.2.0.1.16
7138,let010,,enclose,,let010:0.2.0.1.16
7139,let010,,a,,let010:0.2.0.1.16
7140,let010,,copy,,let010:0.2.0.1.16
7141,let010,,of,,let010:0.2.0.1.16
7142,let010,,a,,let010:0.2.0.1.16
7143,let010,,poem,,let010:0.2.0.1.16
7144,let010,,by,,let010:0.2.0.1.16
7145,let010,,Van,,let010:0.2.0.1.16.0
7146,let010,,Beers,,let010:0.2.0.1.16.0
7147,let010,,which,,let010:0.2.0.1.16
7148,let010,,you,,let010:0.2.0.1.16
7149,let010,,may,,let010:0.2.0.1.16
7150,let010,,not,,let010:0.2.0.1.16
7151,let010,,know,,let010:0.2.0.1.16
7152,let010,,Our,,let010:0.2.0.1.17
7153,let010,,Elisabeth,,let010:0.2.0.1.17.0
7154,let010,,copied,,let010:0.2.0.1.17
7155,let010,,it,,let010:0.2.0.1.17
7156,let010,,out,,let010:0.2.0.1.17
7157,let010,,for,,let010:0.2.0.1.17
7158,let010,,me,,let010:0.2.0.1.17
7159,let010,,on,,let010:0.2.0.1.17
7160,let010,,my,,let010:0.2.0.1.17
7161,let010,,last,,let010:0.2.0.1.17
7162,let010,,evening,,let010:0.2.0.1.17
7163,let010,,in,,let010:0.2.0.1.17
7164,let010,,Helvoirt,,let010:0.2.0.1.17
7165,let010,,because,,let010:0.2.0.1.17
7166,let010,,she,,let010:0.2.0.1.17
7167,let010,,knew,,let010:0.2.0.1.17
7168,let010,,how,,let010:0.2.0.1.17
7169,let010,,much,,let010:0.2.0.1.17
7170,let010,,I,,let010:0.2.0.1.17
7171,let010,,liked,,let010:0.2.0.1.17
7172,let010,,it,,let010:0.2.0.1.17
7173,let010,,It’s,,let010:0.2.0.1.18
7174,let010,,Brabant,,let010:0.2.0.1.18
7175,let010,,to,,let010:0.2.0.1.18
7176,let010,,a,,let010:0.2.0.1.18
7177,let010,,T,,let010:0.2.0.1.18
7178,let010,,I,,let010:0.2.0.1.18
7179,let010,,thought,,let010:0.2.0.1.18
7180,let010,,you’d,,let010:0.2.0.1.18
7181,let010,,enjoy,,let010:0.2.0.1.18
7182,let010,,reading,,let010:0.2.0.1.18
7183,let010,,it,,let010:0.2.0.1.18
7184,let010,,so,,let010:0.2.0.1.18
7185,let010,,I’ve,,let010:0.2.0.1.18
7186,let010,,copied,,let010:0.2.0.1.18
7187,let010,,it,,let010:0.2.0.1.18
7188,let010,,out,,let010:0.2.0.1.18
7189,let010,,for,,let010:0.2.0.1.18
7190,let010,,you,,let010:0.2.0.1.18
7191,let010,,It,,let010:0.2.0.1.19
7192,let010,,was,,let010:0.2.0.1.19
7193,let010,,very,,let010:0.2.0.1.19
7194,let010,,thoughtful,,let010:0.2.0.1.19
7195,let010,,of,,let010:0.2.0.1.19
7196,let010,,your,,let010:0.2.0.1.19
7197,let010,,sister,,let010:0.2.0.1.19
7198,let010,,Marie,,let010:0.2.0.1.19.0
7199,let010,,to,,let010:0.2.0.1.19
7200,let010,,send,,let010:0.2.0.1.19
7201,let010,,me,,let010:0.2.0.1.19
7202,let010,,an,,let010:0.2.0.1.19
7203,let010,,announcement,,let010:0.2.0.1.19
7204,let010,,I’m,,let010:0.2.0.1.19
7205,let010,,longing,,let010:0.2.0.1.19
7206,let010,,to,,let010:0.2.0.1.19
7207,let010,,hear,,let010:0.2.0.1.19
7208,let010,,about,,let010:0.2.0.1.19
7209,let010,,the,,let010:0.2.0.1.19
7210,let010,,wedding,,let010:0.2.0.1.19
7211,let010,,on,,let010:0.2.0.1.19
7212,let010,,which,,let010:0.2.0.1.19
7213,let010,,I,,let010:0.2.0.1.19
7214,let010,,congratulate,,let010:0.2.0.1.19
7215,let010,,you,,let010:0.2.0.1.19
7216,let010,,as,,let010:0.2.0.1.19
7217,let010,,well,,let010:0.2.0.1.19
7218,let010,,Would,,let010:0.2.0.1.20
7219,let010,,you,,let010:0.2.0.1.20
7220,let010,,be,,let010:0.2.0.1.20
7221,let010,,so,,let010:0.2.0.1.20
7222,let010,,kind,,let010:0.2.0.1.20
7223,let010,,as,,let010:0.2.0.1.20
7224,let010,,to,,let010:0.2.0.1.20
7225,let010,,send,,let010:0.2.0.1.20
7226,let010,,me,,let010:0.2.0.1.20
7227,let010,,a,,let010:0.2.0.1.20
7228,let010,,list,,let010:0.2.0.1.20
7229,let010,,of,,let010:0.2.0.1.20
7230,let010,,your,,let010:0.2.0.1.20
7231,let010,,birthdays,,let010:0.2.0.1.20
7232,let010,,when,,let010:0.2.0.1.20
7233,let010,,you,,let010:0.2.0.1.20
7234,let010,,get,,let010:0.2.0.1.20
7235,let010,,the,,let010:0.2.0.1.20
7236,let010,,opportunity,,let010:0.2.0.1.20
7237,let010,,I,,let010:0.2.0.1.20
7238,let010,,had,,let010:0.2.0.1.20
7239,let010,,one,,let010:0.2.0.1.20
7240,let010,,which,,let010:0.2.0.1.20
7241,let010,,I’ve,,let010:0.2.0.1.20
7242,let010,,lost,,let010:0.2.0.1.20
7243,let010,,And,,let010:0.2.0.1.21
7244,let010,,now,,let010:0.2.0.1.21
7245,let010,,regards,,let010:0.2.0.1.21
7246,let010,,bid,,let010:0.2.0.1.21
7247,let010,,everyone,,let010:0.2.0.1.21
7248,let010,,in,,let010:0.2.0.1.21
7249,let010,,the,,let010:0.2.0.1.21
7250,let010,,Poten,,let010:0.2.0.1.21
7251,let010,,good,,let010:0.2.0.1.21
7252,let010,,day,,let010:0.2.0.1.21
7253,let010,,from,,let010:0.2.0.1.21
7254,let010,,me,,let010:0.2.0.1.21
7255,let010,,and,,let010:0.2.0.1.21
7256,let010,,I,,let010:0.2.0.1.21
7257,let010,,wish,,let010:0.2.0.1.21
7258,let010,,you,,let010:0.2.0.1.21
7259,let010,,all,,let010:0.2.0.1.21
7260,let010,,well,,let010:0.2.0.1.21
7261,let010,,Excuse,,let010:0.2.0.1.21
7262,let010,,the,,let010:0.2.0.1.21
7263,let010,,poor,,let010:0.2.0.1.21
7264,let010,,handwriting,,let010:0.2.0.1.21
7265,let010,,it’s,,let010:0.2.0.1.21
7266,let010,,already,,let010:0.2.0.1.21
7267,let010,,late,,let010:0.2.0.1.21
7268,let010,,and,,let010:0.2.0.1.21
7269,let010,,time,,let010:0.2.0.1.21
7270,let010,,to,,let010:0.2.0.1.21
7271,let010,,go,,let010:0.2.0.1.21
7272,let010,,to,,let010:0.2.0.1.21
7273,let010,,bed,,let010:0.2.0.1.21
7274,let010,,Good,,let010:0.2.0.1.22
7275,let010,,night,,let010:0.2.0.1.22
7276,let010,,Vincent,,let010:0.2.0.1.24
7277,let010,,The,,let010:0.2.0.1.27.0
7278,let010,,evening,,let010:0.2.0.1.27.0
7279,let010,,hour,,let010:0.2.0.1.27.0
7280,let010,,Slowly,,let010:0.2.0.1.29
7281,let010,,the,,let010:0.2.0.1.29
7282,let010,,toll,,let010:0.2.0.1.29
7283,let010,,of,,let010:0.2.0.1.29
7284,let010,,the,,let010:0.2.0.1.29
7285,let010,,angelus,,let010:0.2.0.1.29
7286,let010,,bell,,let010:0.2.0.1.29
7287,let010,,resounded,,let010:0.2.0.1.29
7288,let010,,o’er,,let010:0.2.0.1.29
7289,let010,,the,,let010:0.2.0.1.29
7290,let010,,fields,,let010:0.2.0.1.29
7291,let010,,As,,let010:0.2.0.1.30
7292,let010,,they,,let010:0.2.0.1.30
7293,let010,,blissfully,,let010:0.2.0.1.30
7294,let010,,bathed,,let010:0.2.0.1.30
7295,let010,,in,,let010:0.2.0.1.30
7296,let010,,the,,let010:0.2.0.1.30
7297,let010,,gold,,let010:0.2.0.1.30
7298,let010,,of,,let010:0.2.0.1.30
7299,let010,,the,,let010:0.2.0.1.30
7300,let010,,evening,,let010:0.2.0.1.30
7301,let010,,sun,,let010:0.2.0.1.30
7302,let010,,O,,let010:0.2.0.1.31
7303,let010,,solemn,,let010:0.2.0.1.31
7304,let010,,moving,,let010:0.2.0.1.31
7305,let010,,moment,,let010:0.2.0.1.31
7306,let010,,When,,let010:0.2.0.1.31
7307,let010,,every,,let010:0.2.0.1.31
7308,let010,,mother,,let010:0.2.0.1.31
7309,let010,,in,,let010:0.2.0.1.31
7310,let010,,the,,let010:0.2.0.1.31
7311,let010,,village,,let010:0.2.0.1.31
7312,let010,,suddenly,,let010:0.2.0.1.31
7313,let010,,Stops,,let010:0.2.0.1.32
7314,let010,,the,,let010:0.2.0.1.32
7315,let010,,whirring,,let010:0.2.0.1.32
7316,let010,,of,,let010:0.2.0.1.32
7317,let010,,the,,let010:0.2.0.1.32
7318,let010,,wheel,,let010:0.2.0.1.32
7319,let010,,to,,let010:0.2.0.1.32
7320,let010,,bless,,let010:0.2.0.1.32
7321,let010,,herself,,let010:0.2.0.1.32
7322,let010,,with,,let010:0.2.0.1.32
7323,let010,,the,,let010:0.2.0.1.32
7324,let010,,sign,,let010:0.2.0.1.32
7325,let010,,of,,let010:0.2.0.1.32
7326,let010,,the,,let010:0.2.0.1.32
7327,let010,,cross,,let010:0.2.0.1.32
7328,let010,,While,,let010:0.2.0.1.34
7329,let010,,in,,let010:0.2.0.1.34
7330,let010,,the,,let010:0.2.0.1.34
7331,let010,,field,,let010:0.2.0.1.34
7332,let010,,the,,let010:0.2.0.1.34
7333,let010,,farmer,,let010:0.2.0.1.34
7334,let010,,reins,,let010:0.2.0.1.34
7335,let010,,in,,let010:0.2.0.1.34
7336,let010,,his,,let010:0.2.0.1.34
7337,let010,,steaming,,let010:0.2.0.1.34
7338,let010,,horses,,let010:0.2.0.1.34
7339,let010,,And,,let010:0.2.0.1.35
7340,let010,,behind,,let010:0.2.0.1.35
7341,let010,,the,,let010:0.2.0.1.35
7342,let010,,plough,,let010:0.2.0.1.35
7343,let010,,bares,,let010:0.2.0.1.35
7344,let010,,his,,let010:0.2.0.1.35
7345,let010,,head,,let010:0.2.0.1.35
7346,let010,,to,,let010:0.2.0.1.35
7347,let010,,murmur,,let010:0.2.0.1.35
7348,let010,,an,,let010:0.2.0.1.35
7349,let010,,Ave,,let010:0.2.0.1.35
7350,let010,,O,,let010:0.2.0.1.36
7351,let010,,solemn,,let010:0.2.0.1.36
7352,let010,,moving,,let010:0.2.0.1.36
7353,let010,,moment,,let010:0.2.0.1.36
7354,let010,,When,,let010:0.2.0.1.36
7355,let010,,the,,let010:0.2.0.1.36
7356,let010,,bell,,let010:0.2.0.1.36
7357,let010,,that,,let010:0.2.0.1.36
7358,let010,,proclaims,,let010:0.2.0.1.36
7359,let010,,far,,let010:0.2.0.1.36
7360,let010,,and,,let010:0.2.0.1.36
7361,let010,,wide,,let010:0.2.0.1.36
7362,let010,,The,,let010:0.2.0.1.37
7363,let010,,end,,let010:0.2.0.1.37
7364,let010,,of,,let010:0.2.0.1.37
7365,let010,,the,,let010:0.2.0.1.37
7366,let010,,day’s,,let010:0.2.0.1.37
7367,let010,,work,,let010:0.2.0.1.37
7368,let010,,makes,,let010:0.2.0.1.37
7369,let010,,those,,let010:0.2.0.1.37
7370,let010,,powerful,,let010:0.2.0.1.37
7371,let010,,dripping,,let010:0.2.0.1.37
7372,let010,,heads,,let010:0.2.0.1.37
7373,let010,,Bow,,let010:0.2.0.1.38
7374,let010,,down,,let010:0.2.0.1.38
7375,let010,,for,,let010:0.2.0.1.38
7376,let010,,Him,,let010:0.2.0.1.38
7377,let010,,who,,let010:0.2.0.1.38
7378,let010,,causes,,let010:0.2.0.1.38
7379,let010,,the,,let010:0.2.0.1.38
7380,let010,,sweat,,let010:0.2.0.1.38
7381,let010,,in,,let010:0.2.0.1.38
7382,let010,,the,,let010:0.2.0.1.38
7383,let010,,furrow,,let010:0.2.0.1.38
7384,let010,,to,,let010:0.2.0.1.38
7385,let010,,thrive,,let010:0.2.0.1.38
7386,let010,,For,,let010:0.2.0.1.40
7387,let010,,the,,let010:0.2.0.1.40
7388,let010,,artist,,let010:0.2.0.1.40
7389,let010,,too,,let010:0.2.0.1.40
7390,let010,,on,,let010:0.2.0.1.40
7391,let010,,the,,let010:0.2.0.1.40
7392,let010,,slope,,let010:0.2.0.1.40
7393,let010,,of,,let010:0.2.0.1.40
7394,let010,,yon,,let010:0.2.0.1.40
7395,let010,,shady,,let010:0.2.0.1.40
7396,let010,,hill,,let010:0.2.0.1.40
7397,let010,,Absorbed,,let010:0.2.0.1.41
7398,let010,,in,,let010:0.2.0.1.41
7399,let010,,his,,let010:0.2.0.1.41
7400,let010,,painting,,let010:0.2.0.1.41
7401,let010,,from,,let010:0.2.0.1.41
7402,let010,,the,,let010:0.2.0.1.41
7403,let010,,earliest,,let010:0.2.0.1.41
7404,let010,,morning,,let010:0.2.0.1.41
7405,let010,,The,,let010:0.2.0.1.42
7406,let010,,angelus,,let010:0.2.0.1.42
7407,let010,,now,,let010:0.2.0.1.42
7408,let010,,gave,,let010:0.2.0.1.42
7409,let010,,the,,let010:0.2.0.1.42
7410,let010,,sign,,let010:0.2.0.1.42
7411,let010,,to,,let010:0.2.0.1.42
7412,let010,,retreat,,let010:0.2.0.1.42
7413,let010,,Slowly,,let010:0.2.0.1.42
7414,let010,,he,,let010:0.2.0.1.42
7415,let010,,wiped,,let010:0.2.0.1.42
7416,let010,,His,,let010:0.2.0.1.43
7417,let010,,brush,,let010:0.2.0.1.43
7418,let010,,and,,let010:0.2.0.1.43
7419,let010,,palette,,let010:0.2.0.1.43
7420,let010,,which,,let010:0.2.0.1.43
7421,let010,,he,,let010:0.2.0.1.43
7422,let010,,stowed,,let010:0.2.0.1.43
7423,let010,,with,,let010:0.2.0.1.43
7424,let010,,his,,let010:0.2.0.1.43
7425,let010,,canvas,,let010:0.2.0.1.43
7426,let010,,in,,let010:0.2.0.1.43
7427,let010,,the,,let010:0.2.0.1.43
7428,let010,,valise,,let010:0.2.0.1.43
7429,let010,,Folded,,let010:0.2.0.1.44
7430,let010,,his,,let010:0.2.0.1.44
7431,let010,,camp,,let010:0.2.0.1.44
7432,let010,,stool,,let010:0.2.0.1.44
7433,let010,,and,,let010:0.2.0.1.44
7434,let010,,dreamily,,let010:0.2.0.1.44
7435,let010,,descended,,let010:0.2.0.1.44
7436,let010,,the,,let010:0.2.0.1.44
7437,let010,,path,,let010:0.2.0.1.44
7438,let010,,That,,let010:0.2.0.1.45
7439,let010,,leads,,let010:0.2.0.1.45
7440,let010,,gently,,let010:0.2.0.1.45
7441,let010,,winding,,let010:0.2.0.1.45
7442,let010,,through,,let010:0.2.0.1.45
7443,let010,,the,,let010:0.2.0.1.45
7444,let010,,flowery,,let010:0.2.0.1.45
7445,let010,,dale,,let010:0.2.0.1.45
7446,let010,,to,,let010:0.2.0.1.45
7447,let010,,the,,let010:0.2.0.1.45
7448,let010,,village,,let010:0.2.0.1.45
7449,let010,,Yet,,let010:0.2.0.1.47
7450,let010,,how,,let010:0.2.0.1.47
7451,let010,,oft,,let010:0.2.0.1.47
7452,let010,,before,,let010:0.2.0.1.47
7453,let010,,reaching,,let010:0.2.0.1.47
7454,let010,,the,,let010:0.2.0.1.47
7455,let010,,foot,,let010:0.2.0.1.47
7456,let010,,of,,let010:0.2.0.1.47
7457,let010,,the,,let010:0.2.0.1.47
7458,let010,,hill,,let010:0.2.0.1.47
7459,let010,,did,,let010:0.2.0.1.47
7460,let010,,he,,let010:0.2.0.1.47
7461,let010,,Stand,,let010:0.2.0.1.48
7462,let010,,admiringly,,let010:0.2.0.1.48
7463,let010,,still,,let010:0.2.0.1.48
7464,let010,,to,,let010:0.2.0.1.48
7465,let010,,imprint,,let010:0.2.0.1.48
7466,let010,,on,,let010:0.2.0.1.48
7467,let010,,his,,let010:0.2.0.1.48
7468,let010,,mind,,let010:0.2.0.1.48
7469,let010,,once,,let010:0.2.0.1.48
7470,let010,,again,,let010:0.2.0.1.48
7471,let010,,The,,let010:0.2.0.1.49
7472,let010,,refreshing,,let010:0.2.0.1.49
7473,let010,,scene,,let010:0.2.0.1.49
7474,let010,,down,,let010:0.2.0.1.49
7475,let010,,below,,let010:0.2.0.1.49
7476,let010,,unfolding,,let010:0.2.0.1.49
7477,let010,,before,,let010:0.2.0.1.49
7478,let010,,his,,let010:0.2.0.1.49
7479,let010,,eyes,,let010:0.2.0.1.49
7480,let010,,Just,,let010:0.2.0.1.51
7481,let010,,before,,let010:0.2.0.1.51
7482,let010,,him,,let010:0.2.0.1.51
7483,let010,,lay,,let010:0.2.0.1.51
7484,let010,,the,,let010:0.2.0.1.51
7485,let010,,village,,let010:0.2.0.1.51
7486,let010,,with,,let010:0.2.0.1.51
7487,let010,,a,,let010:0.2.0.1.51
7488,let010,,hill,,let010:0.2.0.1.51
7489,let010,,to,,let010:0.2.0.1.51
7490,let010,,north,,let010:0.2.0.1.51
7491,let010,,and,,let010:0.2.0.1.51
7492,let010,,to,,let010:0.2.0.1.51
7493,let010,,south,,let010:0.2.0.1.51
7494,let010,,Between,,let010:0.2.0.1.52
7495,let010,,whose,,let010:0.2.0.1.52
7496,let010,,crests,,let010:0.2.0.1.52
7497,let010,,the,,let010:0.2.0.1.52
7498,let010,,sun,,let010:0.2.0.1.52
7499,let010,,inflamed,,let010:0.2.0.1.52
7500,let010,,and,,let010:0.2.0.1.52
7501,let010,,sinking,,let010:0.2.0.1.52
7502,let010,,in,,let010:0.2.0.1.52
7503,let010,,the,,let010:0.2.0.1.52
7504,let010,,west,,let010:0.2.0.1.52
7505,let010,,Let,,let010:0.2.0.1.53
7506,let010,,flow,,let010:0.2.0.1.53
7507,let010,,the,,let010:0.2.0.1.53
7508,let010,,whole,,let010:0.2.0.1.53
7509,let010,,wealth,,let010:0.2.0.1.53
7510,let010,,of,,let010:0.2.0.1.53
7511,let010,,its,,let010:0.2.0.1.53
7512,let010,,colours,,let010:0.2.0.1.53
7513,let010,,and,,let010:0.2.0.1.53
7514,let010,,up,,let010:0.2.0.1.53
7515,let010,,conjured,,let010:0.2.0.1.53
7516,let010,,glory,,let010:0.2.0.1.53
7517,let010,,The,,let010:0.2.0.1.54
7518,let010,,bell,,let010:0.2.0.1.54
7519,let010,,in,,let010:0.2.0.1.54
7520,let010,,the,,let010:0.2.0.1.54
7521,let010,,grey,,let010:0.2.0.1.54
7522,let010,,tower,,let010:0.2.0.1.54
7523,let010,,entwined,,let010:0.2.0.1.54
7524,let010,,with,,let010:0.2.0.1.54
7525,let010,,black,,let010:0.2.0.1.54
